               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.095524,            0.045572,            0.025801,             0.21419,             0.31765,             0.14213,            0.030523,            0.065699,            0.033623,            0.019793,           0.0033292,           0.0033292,            0.070038
                   1,            0.073307,            0.034111,            0.018408,             0.32284,               0.431,             0.27713,            0.080049,            0.063642,            0.027122,           0.0083359,            0.006661,            0.006661,            0.040036
